"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"146","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","월세","36.2000","202604","21","1,000","75","6","2003","구미로9번길 10","202605~202705","갱신","-","1,000","73"
"147","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","월세","25.3600","202604","21","5,000","75","14","2014","정자일로 146","202605~202705","신규","-","",""
"148","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","31.1500","202604","21","27,400","0","5","2014","판교역로 109","202605~202805","신규","-","",""
"149","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","58.7700","202604","21","2,000","190","14","2004","느티로 22","202606~202806","갱신","-","2,000","180"
"150","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","전세","41.0900","202604","21","24,500","0","7","2004","성남대로 295","202605~202805","갱신","-","2,000","105"
"151","경기도 성남시 분당구 야탑동","342-3","0342","0003","엔즈 빌 오피스텔","월세","31.9600","202604","21","2,000","75","5","2003","장미로48번길 14","202605~202705","신규","-","",""
"152","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","월세","29.7300","202604","20","3,000","100","8","2014","정자일로 146","202606~202706","신규","-","",""
"153","경기도 성남시 분당구 정자동","154-1","0154","0001","타임브릿지","월세","199.9200","202604","20","30,000","450","19","2006","정자일로156번길 12","202606~202806","신규","-","",""
"154","경기도 성남시 분당구 삼평동","617","0617","0000","판교 테크노밸리 브릿지타워","월세","21.4300","202604","20","1,000","85","6","2015","판교로227번길 6","202606~202706","갱신","-","1,000","80"
"155","경기도 성남시 분당구 서현동","245-4","0245","0004","엘지분당에클라트2차","전세","61.4900","202604","20","21,800","0","7","2004","서현로 204","202604~202704","갱신","-","20,800","0"
"156","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","월세","41.0900","202604","20","1,000","95","3","2004","성남대로 295","202605~202705","신규","-","",""
"157","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","20.5000","202604","20","1,000","89","11","2015","느티로 2","202606~202706","갱신","-","1,000","79"
"158","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","월세","33.1200","202604","20","500","82","24","2004","정자일로 177","202604~202704","신규","-","",""
"159","경기도 성남시 분당구 야탑동","513-3","0513","0003","라비앙오피스텔 분당","월세","31.6200","202604","20","1,000","80","6","2004","성남대로 884-9","202605~202705","신규","-","",""
"160","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","월세","34.8900","202604","20","1,000","85","3","2003","장미로48번길 10","202605~202805","신규","-","",""
"161","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","47.7900","202604","20","3,000","184","14","2015","정자일로 135","202606~202706","갱신","사용","3,000","175"
"162","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","27.4900","202604","20","1,000","75","9","2004","백현로 105","202604~202804","신규","-","",""
"163","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","전세","36.1800","202604","18","18,436","0","8","2004","황새울로200번길 22","202605~202705","갱신","-","17,640","0"
"164","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","전세","59.7800","202604","18","33,000","0","8","2004","황새울로 196","202606~202706","갱신","-","33,000","0"
"165","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","전세","45.2700","202604","18","30,000","0","10","2004","백현로 105","202606~202806","신규","-","",""
"166","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","전세","51.1900","202604","18","30,000","0","21","2004","백현로 105","202605~202805","갱신","-","29,000","0"
"167","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","33.8600","202604","18","1,000","87","7","2004","백현로 105","202605~202705","갱신","사용","1,000","83"
"168","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","95.5200","202604","18","65,000","96","27","2005","성남대로 393","202608~202808","갱신","사용","65,000","80"
"169","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","41.6300","202604","18","37,000","0","6","2005","성남대로 393","202606~202806","신규","-","",""
"170","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","76.5300","202604","18","13,700","155","20","2005","성남대로 393","202604~202704","갱신","-","11,140","155"
"171","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","32.7600","202604","18","10,000","80","32","2004","느티로 22","202604~202704","신규","-","",""
"172","경기도 성남시 분당구 정자동","166-3","0166","0003","정자역 엠코헤리츠 4단지","월세","25.3600","202604","18","20,900","10","3","2014","정자일로 132","202605~202805","신규","-","",""
"173","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","37.1500","202604","18","31,000","0","2","2014","판교역로 109","202606~202806","신규","-","",""
"174","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","31.1500","202604","18","27,400","0","4","2014","판교역로 109","202606~202806","신규","-","",""
"175","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","월세","29.7300","202604","18","22,900","5","7","2014","정자일로 146","202605~202705","신규","-","",""
"176","경기도 성남시 분당구 정자동","166-3","0166","0003","정자역 엠코헤리츠 4단지","월세","29.7300","202604","18","18,000","30","5","2014","정자일로 132","202605~202705","신규","-","",""
"177","경기도 성남시 분당구 금곡동","170","0170","0000","천사의도시Ⅲ오피스텔","월세","36.0700","202604","18","14,000","20","7","2004","정자일로6번길 13","202604~202804","신규","-","",""
"178","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","월세","35.4000","202604","18","2,000","95","8","2003","성남대로171번길 17","202604~202704","신규","-","",""
"179","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202604","18","1,000","84","9","2015","정자일로 135","202605~202705","신규","-","",""
"180","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","월세","30.2700","202604","18","1,000","100","7","2013","정자일로 197","202604~202704","신규","-","",""
"181","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","25.0800","202604","18","21,250","0","16","2015","정자일로 135","202604~202804","신규","-","",""
"182","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","월세","38.1600","202604","18","22,500","10","13","2004","정자일로 177","202607~202707","신규","-","",""
"183","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","전세","28.5000","202604","18","24,700","0","10","2012","대왕판교로606번길 31","202604~202804","신규","-","",""
"184","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","전세","28.5000","202604","18","24,750","0","10","2012","대왕판교로606번길 31","202606~202806","갱신","사용","25,000","0"
"185","경기도 성남시 분당구 정자동","154-1","0154","0001","타임브릿지","월세","148.2900","202604","18","40,000","320","22","2006","정자일로156번길 12","202605~202805","신규","-","",""
"186","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","월세","36.5400","202604","18","4,000","65","3","2003","성남대로171번길 17","202606~202806","신규","-","",""
"187","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","월세","28.6500","202604","18","15,000","5","15","2003","장미로 78","202605~202805","갱신","-","1,000","80"
"188","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","전세","36.1800","202604","18","18,430","0","8","2004","황새울로200번길 22","202605~202705","갱신","-","17,640","0"
"189","경기도 성남시 분당구 삼평동","617","0617","0000","판교 테크노밸리 브릿지타워","월세","24.7600","202604","17","20,900","5","6","2015","판교로227번길 6","202605~202805","신규","-","",""
"190","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","전세","69.8200","202604","17","40,000","0","9","2004","서현로 170","202607~202807","신규","-","",""
"191","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","월세","36.2000","202604","17","14,500","20","7","2003","구미로9번길 8","202604~202704","신규","-","",""
"192","경기도 성남시 분당구 삼평동","691","0691","0000","디테라스","전세","21.7700","202604","17","26,000","0","5","2014","판교로319번길 13","202605~202705","갱신","-","26,000","0"
"193","경기도 성남시 분당구 수내동","6-2","0006","0002","분당 수내동 그라테아","월세","25.1300","202604","17","1,000","67","5","2004","황새울로258번길 23","202605~202705","신규","-","",""
"194","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","전세","49.3300","202604","17","27,000","0","7","2004","황새울로 234","202605~202705","갱신","-","27,000","0"
"195","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","전세","49.3300","202604","17","27,000","0","7","2004","황새울로 234","202605~202706","갱신","-","27,000","0"
"196","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","전세","33.7600","202604","17","19,000","0","24","2004","수내로 54","202606~202806","신규","-","",""
"197","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","51.1900","202604","17","500","150","11","2004","백현로 105","202604~202804","신규","-","",""
"198","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","39.7500","202604","17","2,000","150","29","2004","백현로 105","202605~202705","신규","-","",""
"199","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","25.0800","202604","17","21,200","0","17","2015","정자일로 135","202605~202805","신규","-","",""
"200","경기도 성남시 분당구 정자동","166-3","0166","0003","정자역 엠코헤리츠 4단지","전세","29.7300","202604","17","23,100","0","9","2014","정자일로 132","202605~202805","신규","-","",""
"201","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","전세","38.1600","202604","17","23,500","0","28","2004","정자일로 177","202607~202807","신규","-","",""
"202","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","38.5200","202604","17","1,000","140","13","2004","느티로 22","202606~202706","신규","-","",""
"203","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","31.4300","202604","17","15,000","65","10","2015","느티로 2","-","-","-","",""
"204","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","75.4900","202604","17","61,950","0","21","2005","성남대로 393","202604~202704","갱신","사용","59,000","0"
"205","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","월세","35.6300","202604","17","15,000","23","8","2004","성남대로 165","202605~202805","갱신","사용","15,000","18"
"206","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","37.9200","202604","17","2,000","150","29","2004","백현로 105","202605~202705","신규","-","",""
"207","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","37.9200","202604","17","2,000","105","29","2004","백현로 105","202605~202705","신규","-","",""
"208","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","전세","35.0000","202604","16","20,000","0","22","2004","서현로 170","202605~202805","갱신","-","20,000","0"
"209","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","22.6800","202604","16","1,000","85","7","2014","판교역로 109","202606~202706","신규","-","",""
"210","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","전세","84.6100","202604","16","92,000","0","12","2022","판교역로 136","202606~202806","신규","-","",""
