"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"139","경기도 성남시 중원구 은행동","2233","2233","0000","까치빌라(1차)","전세","33.1200","202604","09","11,000","0","1","1993","은행로78번길 1-1","202604~202804","갱신","-","11,000","0","연립다세대"
"140","경기도 성남시 중원구 중앙동","1982","1982","0000","명성빌라","전세","41.2800","202604","08","9,000","0","4","1992","광명로256번길 21-3","202604~202704","갱신","-","9,000","0","연립다세대"
"141","경기도 성남시 중원구 상대원동","1539","1539","0000","푸른맨션","전세","43.7200","202604","08","13,000","0","1","2001","박석로25번길 24-16","202605~202805","신규","-","","","연립다세대"
"142","경기도 성남시 중원구 상대원동","1468","1468","0000","예가","전세","52.0800","202604","08","25,000","0","2","2016","박석로41번길 16-9","202604~202804","신규","-","","","연립다세대"
"143","경기도 성남시 중원구 상대원동","1650-2","1650","0002","동양주택나동","전세","47.2000","202604","08","15,000","0","3","1986","박석로33번길 32-12","202605~202805","신규","-","","","연립다세대"
"144","경기도 성남시 중원구 상대원동","2985-7","2985","0007","동양빌리지101동","전세","58.1200","202604","08","22,500","0","4","2002","희망로326번길 5-5","-","-","-","","","연립다세대"
"145","경기도 성남시 중원구 은행동","941","0941","0000","진보빌라","전세","36.3600","202604","08","11,000","0","4","1992","은이로64번길 1-5","202605~202805","신규","-","","","연립다세대"
"146","경기도 성남시 중원구 은행동","1196","1196","0000","한송빌라","월세","47.8400","202604","08","12,500","10","3","1994","은이로60번길 2","202605~202805","신규","-","","","연립다세대"
"147","경기도 성남시 중원구 은행동","2258-7","2258","0007","현대파크빌라","전세","48.3400","202604","08","9,800","0","-1","1991","자혜로57번길 21-6","202604~202804","신규","-","","","연립다세대"
"148","경기도 성남시 중원구 성남동","3796","3796","0000","번영맨션","월세","67.7700","202604","08","24,500","7","4","2002","제일로33번길 8-1","202606~202806","신규","-","","","연립다세대"
"149","경기도 성남시 중원구 중앙동","1825","1825","0000","(1825-0)","전세","41.9400","202604","08","8,000","0","4","1994","광명로256번길 45-21","202605~202805","신규","-","","","연립다세대"
"150","경기도 성남시 중원구 상대원동","1940-1","1940","0001","용은빌","전세","70.6500","202604","07","25,000","0","4","2002","둔촌대로401번길 9","202605~202612","신규","-","","","연립다세대"
"151","경기도 성남시 중원구 은행동","1117","1117","0000","평강빌라(B)","전세","45.6000","202604","07","13,000","0","4","1996","은이로37번길 10-1","202606~202806","신규","-","","","연립다세대"
"152","경기도 성남시 중원구 은행동","1224-1","1224","0001","은성2차빌라","전세","54.2400","202604","07","14,000","0","4","1995","은이로42번길 12-3","202605~202805","신규","-","","","연립다세대"
"153","경기도 성남시 중원구 은행동","2246","2246","0000","까치빌라(3차)","전세","48.8400","202604","07","12,850","0","1","1994","자혜로57번길 27","202604~202804","갱신","-","13,000","0","연립다세대"
"154","경기도 성남시 중원구 상대원동","1666-2","1666","0002","신한103동","전세","50.2600","202604","07","20,000","0","3","1997","박석로25번길 32-8","202604~202804","신규","-","","","연립다세대"
"155","경기도 성남시 중원구 성남동","3135","3135","0000","지앤느모란","전세","36.2900","202604","07","28,000","0","12","2020","산성대로 136","202605~202805","갱신","사용","27,000","0","연립다세대"
"156","경기도 성남시 중원구 성남동","3799","3799","0000","유명빌라2차","월세","59.7200","202604","07","20,000","40","4","2001","제일로33번길 10-1","202606~202806","신규","-","","","연립다세대"
"157","경기도 성남시 중원구 은행동","2148-1","2148","0001","한빛빌라","전세","48.2300","202604","07","14,700","0","1","1994","자혜로99번길 5","202606~202806","갱신","사용","14,000","0","연립다세대"
"158","경기도 성남시 중원구 성남동","4447","4447","0000","신영빌리지(가동)","전세","56.9250","202604","06","22,300","0","4","2002","둔촌대로63번길 10-8","202605~202805","갱신","사용","21,500","0","연립다세대"
"159","경기도 성남시 중원구 중앙동","1666","1666","0000","새천년맨션","전세","50.2600","202604","06","12,000","0","-1","2000","광명로264번길 38-5","202605~202805","신규","-","","","연립다세대"
"160","경기도 성남시 중원구 상대원동","1477","1477","0000","뉴서울나동","전세","34.2600","202604","06","8,000","0","3","1987","박석로49번길 21","202605~202805","신규","-","","","연립다세대"
"161","경기도 성남시 중원구 은행동","2061","2061","0000","영신빌라","전세","26.4900","202604","06","10,500","0","2","1994","자혜로113번길 3-3","202605~202805","신규","-","","","연립다세대"
"162","경기도 성남시 중원구 은행동","1997-1","1997","0001","(1997-1)","전세","57.7000","202604","06","11,400","0","-1","1992","은행로81번길 5-12","202605~202805","신규","-","","","연립다세대"
"163","경기도 성남시 중원구 은행동","1947-1","1947","0001","공원하이츠빌","전세","59.8750","202604","06","11,500","0","-1","2002","금빛로112번길 48","202604~202804","신규","-","","","연립다세대"
"164","경기도 성남시 중원구 은행동","2068-4","2068","0004","(2068-4)","월세","49.0500","202604","06","2,000","50","3","1993","자혜로113번길 3-9","202606~202806","신규","-","","","연립다세대"
"165","경기도 성남시 중원구 은행동","754","0754","0000","주공맨션","전세","58.0600","202604","06","20,000","0","4","1999","순환로379번길 49-1","202605~202805","신규","-","","","연립다세대"
"166","경기도 성남시 중원구 성남동","4113","4113","0000","다세대주택","월세","45.2900","202604","06","3,000","64","2","2001","둔촌대로151번길 42","202604~202804","신규","-","","","연립다세대"
"167","경기도 성남시 중원구 금광동","672","0672","0000","대성맨션","월세","67.4100","202604","06","3,000","90","3","2001","금상로87번길 3","202604~202804","신규","-","","","연립다세대"
"168","경기도 성남시 중원구 상대원동","1530","1530","0000","참조은맨션","월세","59.6700","202604","05","2,000","80","1","2002","박석로25번길 20-6","202605~202805","신규","-","","","연립다세대"
"169","경기도 성남시 중원구 은행동","2227","2227","0000","대왕아트빌라(A)","월세","50.9000","202604","04","10,000","30","3","1993","금빛로112번길 28-1","202606~202806","신규","-","","","연립다세대"
"170","경기도 성남시 중원구 은행동","1677","1677","0000","반석빌라(1677)","월세","44.8750","202604","04","5,000","50","1","1993","은행로5번길 7","202604~202804","신규","-","","","연립다세대"
"171","경기도 성남시 중원구 상대원동","1657","1657","0000","금상아트","전세","58.8400","202604","04","20,000","0","3","2002","박석로33번길 32-5","202607~202807","신규","-","","","연립다세대"
"172","경기도 성남시 중원구 은행동","1431","1431","0000","동원빌라(1431)","월세","38.0800","202604","04","1,000","45","-1","1992","은이로24번길 1-2","202604~202804","신규","-","","","연립다세대"
"173","경기도 성남시 중원구 은행동","1393","1393","0000","대도빌리지","전세","43.9800","202604","04","12,900","0","2","1995","은행로33번길 5","202605~202805","신규","-","","","연립다세대"
"174","경기도 성남시 중원구 하대원동","115-1","0115","0001","두인빌라1차","월세","59.8600","202604","04","12,000","65","4","1996","원터로38번길 15","202605~202805","신규","-","","","연립다세대"
"175","경기도 성남시 중원구 은행동","1393","1393","0000","대도빌리지","전세","43.9800","202604","04","12,900","0","2","1995","은행로33번길 5","202605~202805","신규","-","","","연립다세대"
"176","경기도 성남시 중원구 은행동","2179","2179","0000","까치빌라(12차)","전세","59.8100","202604","04","14,000","0","1","1996","은행로87번길 8","202605~202805","신규","-","","","연립다세대"
"177","경기도 성남시 중원구 은행동","1074","1074","0000","서강빌라","전세","37.4300","202604","04","12,500","0","3","1992","은이로31번길 9-1","202605~202805","신규","-","","","연립다세대"
"178","경기도 성남시 중원구 상대원동","1603","1603","0000","청운골든맨숀","전세","76.9000","202604","03","25,000","0","2","2000","박석로15번길 25","202605~202805","신규","-","","","연립다세대"
"179","경기도 성남시 중원구 상대원동","2969-3","2969","0003","(2969-3)","전세","70.9700","202604","03","24,000","0","1","1990","금상로40번길 6-3","202605~202805","신규","-","","","연립다세대"
"180","경기도 성남시 중원구 은행동","1365","1365","0000","개성빌라","전세","42.4500","202604","03","13,000","0","3","1993","은행로35번길 3","202605~202805","신규","-","","","연립다세대"
"181","경기도 성남시 중원구 은행동","772","0772","0000","형제빌라(772)","전세","42.7250","202604","03","13,000","0","4","1995","은이로31번길 19","202605~202805","신규","-","","","연립다세대"
"182","경기도 성남시 중원구 상대원동","1921","1921","0000","대연하늘채Ⅱ","전세","44.0000","202604","03","27,000","0","4","2019","둔촌대로401번길 19","202605~202805","신규","-","","","연립다세대"
"183","경기도 성남시 중원구 상대원동","1478-4","1478","0004","금호D동","전세","47.1600","202604","03","15,000","0","1","1987","박석로49번길 23","202605~202805","신규","-","","","연립다세대"
"184","경기도 성남시 중원구 상대원동","1921","1921","0000","대연하늘채Ⅱ","전세","52.0500","202604","03","35,000","0","5","2019","둔촌대로401번길 19","202604~202804","신규","-","","","연립다세대"
"185","경기도 성남시 중원구 금광동","2972","2972","0000","태양그린빌","월세","51.5400","202604","03","13,650","15","3","2002","자혜로54번길 20","202605~202805","갱신","사용","13,000","15","연립다세대"
"186","경기도 성남시 중원구 하대원동","154-10","0154","0010","성광빌라","월세","41.0100","202604","02","12,000","15","3","1990","둔촌대로268번길 13","202604~202804","갱신","사용","12,000","0","연립다세대"
"187","경기도 성남시 중원구 상대원동","677","0677","0000","배명하이츠빌라","전세","50.5200","202604","02","24,000","0","3","1994","금상로124번길 10","202604~202804","갱신","사용","24,000","0","연립다세대"
"188","경기도 성남시 중원구 금광동","682","0682","0000","부성맨션","월세","67.8700","202604","02","1,000","35","2","2010","금상로87번길 6-16","202604~202704","신규","-","","","연립다세대"
"189","경기도 성남시 중원구 금광동","3826","3826","0000","(3826-0)","전세","32.6400","202604","02","8,500","0","1","1986","자혜로16번길 45-23","202604~202804","갱신","-","8,500","0","연립다세대"
"190","경기도 성남시 중원구 은행동","2125","2125","0000","태영빌라(5)","월세","48.9100","202604","02","2,000","50","-1","1996","자혜로 99","202605~202805","신규","-","","","연립다세대"
"191","경기도 성남시 중원구 상대원동","1976-1","1976","0001","라이브에버빌","전세","74.9400","202604","02","26,000","0","2","2003","희망로316번길 8","202604~202804","신규","-","","","연립다세대"
"192","경기도 성남시 중원구 하대원동","121-11","0121","0011","삼두(라동)","월세","30.7800","202604","02","1,000","50","2","1986","원터로17번길 15-1","202605~202805","신규","-","","","연립다세대"
"193","경기도 성남시 중원구 상대원동","1467","1467","0000","삼성아델하우스","전세","58.7300","202604","02","30,000","0","2","2016","박석로49번길 19","202605~202606","갱신","-","30,000","0","연립다세대"
"194","경기도 성남시 중원구 은행동","1696","1696","0000","(1696-0)","전세","42.6300","202604","02","13,000","0","4","1992","은행로5번길 4-1","202605~202805","신규","-","","","연립다세대"
"195","경기도 성남시 중원구 은행동","2317-1","2317","0001","동원빌라(2317-1)","전세","41.1600","202604","01","11,000","0","2","1992","자혜로67번길 9","202605~202805","신규","-","","","연립다세대"
"196","경기도 성남시 중원구 은행동","663-104","0663","0104","재흥파크빌라(3)","전세","35.9800","202604","01","14,000","0","1","1991","산성대로582번길 8-6","202607~202807","신규","-","","","연립다세대"
"197","경기도 성남시 중원구 은행동","1379-1","1379","0001","산동빌라","전세","47.7800","202604","01","16,000","0","2","1997","은이로 28-5","202606~202806","신규","-","","","연립다세대"
"198","경기도 성남시 중원구 중앙동","1687","1687","0000","(1687-0)","전세","46.6200","202604","01","12,000","0","3","1995","광명로256번길 51-5","202605~202804","신규","-","","","연립다세대"
"199","경기도 성남시 중원구 은행동","2239","2239","0000","대왕주택(B)","월세","34.0100","202604","01","10,000","15","4","1993","은행로78번길 3-1","202605~202804","신규","-","","","연립다세대"
"200","경기도 성남시 중원구 은행동","2435-1","2435","0001","동일빌라(2435-1)","전세","38.2000","202604","01","8,000","0","-1","1994","은행로88번길 17","202605~202804","신규","-","","","연립다세대"
